,cmp_name,cmp_budget,cmp_spent,user,cmp_remaining_budget
127,20260728_20280206_45-55_GBP,70745,60472,"{'username': 'gouldstephen', 'name': 'Heidi Bell', 'email': 'jessica92@example.com', 'address': '762 Valentine Hill Apt. 868\nShaneberg, HI 17907', 'age': 51}",10273
128,20250111_20251124_45-65_EUR,145878,61154,"{'username': 'gouldstephen', 'name': 'Heidi Bell', 'email': 'jessica92@example.com', 'address': '762 Valentine Hill Apt. 868\nShaneberg, HI 17907', 'age': 51}",84724
129,20251212_20270109_20-40_EUR,891357,289229,"{'username': 'williamslarry', 'name': 'Samuel Villarreal', 'email': 'esmith@example.org', 'address': '539 Paula Crossroad\nPort Kimberlyhaven, IN 68835', 'age': 20}",602128
130,20260108_20271016_20-30_GBP,46772,10709,"{'username': 'jbanks', 'name': 'Christine Mitchell', 'email': 'crystalbrooks@example.org', 'address': '55838 Savage Throughway\nLake Steven, VA 93435', 'age': 29}",36063
131,20260209_20261221_25-35_GBP,478275,11001,"{'username': 'jbanks', 'name': 'Christine Mitchell', 'email': 'crystalbrooks@example.org', 'address': '55838 Savage Throughway\nLake Steven, VA 93435', 'age': 29}",467274
132,20251101_20260523_25-30_EUR,714559,269738,"{'username': 'jbanks', 'name': 'Christine Mitchell', 'email': 'crystalbrooks@example.org', 'address': '55838 Savage Throughway\nLake Steven, VA 93435', 'age': 29}",444821
133,20250116_20251215_40-55_GBP,40860,23662,"{'username': 'kylesanchez', 'name': 'Cole Wilson', 'email': 'charlesmyers@example.net', 'address': '9422 Brittany Landing\nBriannahaven, NV 56442', 'age': 51}",17198
134,20260310_20261025_40-60_GBP,668019,155171,"{'username': 'kylesanchez', 'name': 'Cole Wilson', 'email': 'charlesmyers@example.net', 'address': '9422 Brittany Landing\nBriannahaven, NV 56442', 'age': 51}",512848
135,20250717_20250811_45-60_GBP,203790,134439,"{'username': 'kylesanchez', 'name': 'Cole Wilson', 'email': 'charlesmyers@example.net', 'address': '9422 Brittany Landing\nBriannahaven, NV 56442', 'age': 51}",69351
136,20241226_20260917_35-40_EUR,477959,9077,"{'username': 'rogerschelsea', 'name': 'Abigail Gentry', 'email': 'jeffrey37@example.net', 'address': '857 James Harbor\nNorth Janiceland, OH 89645', 'age': 36}",468882
137,20260605_20270407_45-55_USD,149510,72506,"{'username': 'gina84', 'name': 'Pedro Elliott', 'email': 'richardweber@example.org', 'address': 'PSC 4425, Box 4089\nAPO AA 40613', 'age': 46}",77004
138,20260516_20261125_40-60_USD,816076,106308,"{'username': 'gina84', 'name': 'Pedro Elliott', 'email': 'richardweber@example.org', 'address': 'PSC 4425, Box 4089\nAPO AA 40613', 'age': 46}",709768
139,20251109_20271001_40-55_EUR,14507,2216,"{'username': 'woodthomas', 'name': 'Todd Chapman', 'email': 'jessica30@example.net', 'address': '67138 Kristina Bridge\nUnderwoodton, NC 40750', 'age': 52}",12291
140,20241218_20260724_35-55_GBP,938189,159534,"{'username': 'woodthomas', 'name': 'Todd Chapman', 'email': 'jessica30@example.net', 'address': '67138 Kristina Bridge\nUnderwoodton, NC 40750', 'age': 52}",778655
141,20260729_20271229_40-55_GBP,261932,170892,"{'username': 'woodthomas', 'name': 'Todd Chapman', 'email': 'jessica30@example.net', 'address': '67138 Kristina Bridge\nUnderwoodton, NC 40750', 'age': 52}",91040
142,20250410_20270130_35-55_GBP,128740,118892,"{'username': 'colondaniel', 'name': 'Timothy Wilkins', 'email': 'scottheather@example.net', 'address': '3574 Shannon Passage Suite 428\nWest Amberfurt, RI 81840', 'age': 43}",9848
143,20250304_20260215_40-50_EUR,1289,868,"{'username': 'colondaniel', 'name': 'Timothy Wilkins', 'email': 'scottheather@example.net', 'address': '3574 Shannon Passage Suite 428\nWest Amberfurt, RI 81840', 'age': 43}",421
144,20260108_20260502_40-55_GBP,545653,178934,"{'username': 'colondaniel', 'name': 'Timothy Wilkins', 'email': 'scottheather@example.net', 'address': '3574 Shannon Passage Suite 428\nWest Amberfurt, RI 81840', 'age': 43}",366719
145,20260804_20270304_30-50_USD,376653,309937,"{'username': 'shawnwebster', 'name': 'Brandon Parker', 'email': 'erica16@example.com', 'address': '40356 Thompson Rapids\nEricmouth, NC 87952', 'age': 50}",66716
146,20250806_20270415_25-35_GBP,548576,225067,"{'username': 'vwong', 'name': 'Kimberly Davis', 'email': 'scott39@example.net', 'address': 'PSC 5513, Box 3262\nAPO AA 34866', 'age': 26}",323509
147,20250124_20251001_20-30_EUR,323200,197391,"{'username': 'vwong', 'name': 'Kimberly Davis', 'email': 'scott39@example.net', 'address': 'PSC 5513, Box 3262\nAPO AA 34866', 'age': 26}",125809
148,20250421_20261025_25-40_EUR,929334,445914,"{'username': 'vwong', 'name': 'Kimberly Davis', 'email': 'scott39@example.net', 'address': 'PSC 5513, Box 3262\nAPO AA 34866', 'age': 26}",483420
149,20251115_20261211_25-45_GBP,511955,476461,"{'username': 'vwong', 'name': 'Kimberly Davis', 'email': 'scott39@example.net', 'address': 'PSC 5513, Box 3262\nAPO AA 34866', 'age': 26}",35494
150,20260503_20270916_40-55_EUR,625151,454207,"{'username': 'kristencarter', 'name': 'William Medina', 'email': 'frankcunningham@example.com', 'address': '8877 Katherine Path\nSouth Trevor, AZ 69317', 'age': 44}",170944
151,20250118_20250606_30-50_EUR,794824,465364,"{'username': 'kristencarter', 'name': 'William Medina', 'email': 'frankcunningham@example.com', 'address': '8877 Katherine Path\nSouth Trevor, AZ 69317', 'age': 44}",329460
152,20250825_20251211_30-50_GBP,767331,587261,"{'username': 'kristencarter', 'name': 'William Medina', 'email': 'frankcunningham@example.com', 'address': '8877 Katherine Path\nSouth Trevor, AZ 69317', 'age': 44}",180070
153,20260212_20270219_30-50_GBP,822750,675384,"{'username': 'christinagallegos', 'name': 'Kevin Price', 'email': 'sjenkins@example.net', 'address': '2281 Charles Brook Suite 410\nChristophertown, MO 42664', 'age': 47}",147366
154,20250401_20250427_45-60_EUR,757605,469936,"{'username': 'christinagallegos', 'name': 'Kevin Price', 'email': 'sjenkins@example.net', 'address': '2281 Charles Brook Suite 410\nChristophertown, MO 42664', 'age': 47}",287669
155,20250927_20270527_45-60_USD,771344,85887,"{'username': 'christinagallegos', 'name': 'Kevin Price', 'email': 'sjenkins@example.net', 'address': '2281 Charles Brook Suite 410\nChristophertown, MO 42664', 'age': 47}",685457
156,20260810_20261223_45-55_EUR,47396,34328,"{'username': 'megan44', 'name': 'Lindsay Gallegos', 'email': 'krivera@example.com', 'address': 'USCGC Perez\nFPO AE 65869', 'age': 55}",13068
157,20250427_20261005_45-60_GBP,384942,91395,"{'username': 'megan44', 'name': 'Lindsay Gallegos', 'email': 'krivera@example.com', 'address': 'USCGC Perez\nFPO AE 65869', 'age': 55}",293547
158,20241124_20260611_40-60_EUR,159550,16871,"{'username': 'megan44', 'name': 'Lindsay Gallegos', 'email': 'krivera@example.com', 'address': 'USCGC Perez\nFPO AE 65869', 'age': 55}",142679
159,20260401_20271122_40-55_EUR,201348,187051,"{'username': 'megan44', 'name': 'Lindsay Gallegos', 'email': 'krivera@example.com', 'address': 'USCGC Perez\nFPO AE 65869', 'age': 55}",14297
160,20241128_20260718_30-50_USD,272253,203282,"{'username': 'walterschris', 'name': 'Matthew Williams', 'email': 'barrykeith@example.com', 'address': '693 Francis Ports\nSouth Kimbury, DC 92591', 'age': 43}",68971
161,20260829_20270821_40-60_USD,301619,50480,"{'username': 'walterschris', 'name': 'Matthew Williams', 'email': 'barrykeith@example.com', 'address': '693 Francis Ports\nSouth Kimbury, DC 92591', 'age': 43}",251139
162,20260414_20261027_25-45_EUR,555816,277109,"{'username': 'walterschris', 'name': 'Matthew Williams', 'email': 'barrykeith@example.com', 'address': '693 Francis Ports\nSouth Kimbury, DC 92591', 'age': 43}",278707
163,20250618_20270530_45-55_USD,982745,969091,"{'username': 'jason62', 'name': 'Michelle Robles', 'email': 'lindsey66@example.com', 'address': '893 Christine Prairie\nBrookeport, PW 49408', 'age': 46}",13654
164,20250508_20260911_40-50_USD,881669,520415,"{'username': 'jason62', 'name': 'Michelle Robles', 'email': 'lindsey66@example.com', 'address': '893 Christine Prairie\nBrookeport, PW 49408', 'age': 46}",361254
165,20260509_20280302_40-60_USD,253881,91160,"{'username': 'jason62', 'name': 'Michelle Robles', 'email': 'lindsey66@example.com', 'address': '893 Christine Prairie\nBrookeport, PW 49408', 'age': 46}",162721
166,20260621_20261220_20-40_USD,33271,17323,"{'username': 'mgeorge', 'name': 'Cole Torres', 'email': 'teresa75@example.org', 'address': '0477 John Shore\nNew Timside, AS 57338', 'age': 34}",15948
167,20241214_20250811_30-35_USD,224373,181966,"{'username': 'mgeorge', 'name': 'Cole Torres', 'email': 'teresa75@example.org', 'address': '0477 John Shore\nNew Timside, AS 57338', 'age': 34}",42407
168,20250824_20270209_40-55_USD,4907,3929,"{'username': 'alexanderwilliams', 'name': 'Lisa Brown', 'email': 'alejandrorose@example.com', 'address': 'PSC 1920, Box 0092\nAPO AA 17995', 'age': 53}",978
169,20241204_20260112_40-60_GBP,745865,549039,"{'username': 'alexanderwilliams', 'name': 'Lisa Brown', 'email': 'alejandrorose@example.com', 'address': 'PSC 1920, Box 0092\nAPO AA 17995', 'age': 53}",196826
170,20260804_20270327_45-55_USD,369132,162795,"{'username': 'alexanderwilliams', 'name': 'Lisa Brown', 'email': 'alejandrorose@example.com', 'address': 'PSC 1920, Box 0092\nAPO AA 17995', 'age': 53}",206337
171,20260209_20270510_25-35_GBP,894023,671337,"{'username': 'justin27', 'name': 'Anthony Bowman', 'email': 'hughesdylan@example.net', 'address': '6370 Kristin Ridges Apt. 165\nAguilarton, MN 04224', 'age': 31}",222686
172,20251010_20271008_30-50_USD,657144,280166,"{'username': 'justin27', 'name': 'Anthony Bowman', 'email': 'hughesdylan@example.net', 'address': '6370 Kristin Ridges Apt. 165\nAguilarton, MN 04224', 'age': 31}",376978
173,20250908_20260510_30-45_USD,126687,59932,"{'username': 'justin27', 'name': 'Anthony Bowman', 'email': 'hughesdylan@example.net', 'address': '6370 Kristin Ridges Apt. 165\nAguilarton, MN 04224', 'age': 31}",66755
174,20250524_20261117_45-65_USD,866626,656052,"{'username': 'raven42', 'name': 'Kimberly Townsend', 'email': 'brian60@example.com', 'address': '16155 Yvette Junction\nGreenhaven, PR 32148', 'age': 64}",210574
175,20260923_20280216_45-65_USD,198304,44677,"{'username': 'adamsjasmine', 'name': 'Kristen Williams', 'email': 'irichardson@example.org', 'address': '19468 Morris Way\nLake Amanda, GA 24445', 'age': 57}",153627
176,20260728_20270412_45-60_GBP,412391,11367,"{'username': 'adamsjasmine', 'name': 'Kristen Williams', 'email': 'irichardson@example.org', 'address': '19468 Morris Way\nLake Amanda, GA 24445', 'age': 57}",401024
177,20250101_20260516_45-60_GBP,938998,442070,"{'username': 'edwinbrown', 'name': 'Brian Cabrera', 'email': 'jenna58@example.org', 'address': '53815 Cabrera Skyway Suite 159\nSouth Jessicaton, IL 99265', 'age': 56}",496928
178,20250807_20250828_35-45_GBP,359869,110204,"{'username': 'nelsonroger', 'name': 'Amanda Bishop', 'email': 'gmoore@example.net', 'address': 'Unit 5680 Box 0254\nDPO AA 90752', 'age': 40}",249665
179,20260715_20280330_30-40_EUR,564271,149264,"{'username': 'nelsonroger', 'name': 'Amanda Bishop', 'email': 'gmoore@example.net', 'address': 'Unit 5680 Box 0254\nDPO AA 90752', 'age': 40}",415007
180,20250711_20251208_35-40_USD,603650,199249,"{'username': 'nelsonroger', 'name': 'Amanda Bishop', 'email': 'gmoore@example.net', 'address': 'Unit 5680 Box 0254\nDPO AA 90752', 'age': 40}",404401
181,20260823_20280428_30-50_EUR,434436,66785,"{'username': 'maria04', 'name': 'Ryan Davidson', 'email': 'sarah14@example.net', 'address': '165 Caitlin Squares\nPadillabury, ID 95113', 'age': 32}",367651
182,20260822_20260915_30-35_EUR,113941,63659,"{'username': 'maria04', 'name': 'Ryan Davidson', 'email': 'sarah14@example.net', 'address': '165 Caitlin Squares\nPadillabury, ID 95113', 'age': 32}",50282
183,20260729_20270406_30-45_EUR,868418,42756,"{'username': 'maria04', 'name': 'Ryan Davidson', 'email': 'sarah14@example.net', 'address': '165 Caitlin Squares\nPadillabury, ID 95113', 'age': 32}",825662
184,20251104_20261221_25-45_USD,992446,738824,"{'username': 'maria04', 'name': 'Ryan Davidson', 'email': 'sarah14@example.net', 'address': '165 Caitlin Squares\nPadillabury, ID 95113', 'age': 32}",253622
185,20250525_20260919_25-40_GBP,772605,589847,"{'username': 'lfoley', 'name': 'Kendra Shields', 'email': 'cjones@example.net', 'address': '72399 Barrett Neck\nDenisebury, KS 71085', 'age': 38}",182758
186,20260910_20271211_35-50_EUR,861327,76701,"{'username': 'lfoley', 'name': 'Kendra Shields', 'email': 'cjones@example.net', 'address': '72399 Barrett Neck\nDenisebury, KS 71085', 'age': 38}",784626
187,20250819_20260625_30-40_USD,389363,189732,"{'username': 'lfoley', 'name': 'Kendra Shields', 'email': 'cjones@example.net', 'address': '72399 Barrett Neck\nDenisebury, KS 71085', 'age': 38}",199631
188,20260318_20261229_30-40_GBP,272117,67323,"{'username': 'lfoley', 'name': 'Kendra Shields', 'email': 'cjones@example.net', 'address': '72399 Barrett Neck\nDenisebury, KS 71085', 'age': 38}",204794
189,20260426_20270717_20-30_EUR,311995,250069,"{'username': 'luiswu', 'name': 'Tristan Campbell', 'email': 'julieboyd@example.org', 'address': '4561 Erickson Villages\nNew Joshua, MS 12386', 'age': 23}",61926
190,20250930_20260422_20-25_EUR,912242,199071,"{'username': 'luiswu', 'name': 'Tristan Campbell', 'email': 'julieboyd@example.org', 'address': '4561 Erickson Villages\nNew Joshua, MS 12386', 'age': 23}",713171
191,20241120_20260614_40-60_GBP,547073,276679,"{'username': 'amanda11', 'name': 'Anita Cortez', 'email': 'courtney45@example.net', 'address': '0299 Adam Bypass Suite 160\nNorth Lisa, GA 75315', 'age': 59}",270394
192,20250227_20260718_45-60_EUR,693614,207304,"{'username': 'amanda11', 'name': 'Anita Cortez', 'email': 'courtney45@example.net', 'address': '0299 Adam Bypass Suite 160\nNorth Lisa, GA 75315', 'age': 59}",486310
193,20260403_20270225_40-55_EUR,22975,16834,"{'username': 'taylormatthew', 'name': 'Vanessa Harris', 'email': 'marshallkaren@example.org', 'address': '2437 Johnson Islands Apt. 680\nSergiotown, FM 77058', 'age': 55}",6141
194,20260806_20270118_35-55_GBP,161448,64089,"{'username': 'taylormatthew', 'name': 'Vanessa Harris', 'email': 'marshallkaren@example.org', 'address': '2437 Johnson Islands Apt. 680\nSergiotown, FM 77058', 'age': 55}",97359
195,20260806_20271122_20-30_GBP,106583,33641,"{'username': 'heather12', 'name': 'Samantha Johnson', 'email': 'ncollins@example.net', 'address': '5336 Soto Junctions Suite 041\nPort Robertside, DE 94066', 'age': 30}",72942
196,20250327_20270320_30-45_GBP,878749,156534,"{'username': 'heather12', 'name': 'Samantha Johnson', 'email': 'ncollins@example.net', 'address': '5336 Soto Junctions Suite 041\nPort Robertside, DE 94066', 'age': 30}",722215
197,20260301_20270715_20-40_GBP,207314,192801,"{'username': 'hayeszachary', 'name': 'Michelle Hart', 'email': 'jilljackson@example.net', 'address': 'Unit 2492 Box 8194\nDPO AA 77285', 'age': 31}",14513
198,20260821_20280205_30-35_USD,54085,23223,"{'username': 'hayeszachary', 'name': 'Michelle Hart', 'email': 'jilljackson@example.net', 'address': 'Unit 2492 Box 8194\nDPO AA 77285', 'age': 31}",30862
199,20251228_20261019_30-45_GBP,317285,210623,"{'username': 'hayeszachary', 'name': 'Michelle Hart', 'email': 'jilljackson@example.net', 'address': 'Unit 2492 Box 8194\nDPO AA 77285', 'age': 31}",106662
200,20250622_20250704_30-50_GBP,817893,546517,"{'username': 'wagneryesenia', 'name': 'Frank Robbins', 'email': 'nhall@example.net', 'address': '7402 Guzman Lane Apt. 272\nAmychester, MH 34410', 'age': 37}",271376
201,20260606_20280312_35-55_USD,710554,73116,"{'username': 'wagneryesenia', 'name': 'Frank Robbins', 'email': 'nhall@example.net', 'address': '7402 Guzman Lane Apt. 272\nAmychester, MH 34410', 'age': 37}",637438
202,20251130_20271009_25-45_GBP,260412,254685,"{'username': 'wagneryesenia', 'name': 'Frank Robbins', 'email': 'nhall@example.net', 'address': '7402 Guzman Lane Apt. 272\nAmychester, MH 34410', 'age': 37}",5727
203,20260912_20270804_30-45_EUR,204670,153103,"{'username': 'wagneryesenia', 'name': 'Frank Robbins', 'email': 'nhall@example.net', 'address': '7402 Guzman Lane Apt. 272\nAmychester, MH 34410', 'age': 37}",51567
204,20260413_20261216_35-50_EUR,519016,499078,"{'username': 'wagneryesenia', 'name': 'Frank Robbins', 'email': 'nhall@example.net', 'address': '7402 Guzman Lane Apt. 272\nAmychester, MH 34410', 'age': 37}",19938
205,20260103_20260331_25-45_USD,468983,326728,"{'username': 'jonathanlee', 'name': 'Daniel Gardner', 'email': 'tommyroberts@example.com', 'address': '92951 Edwin Trail\nNew Karinaborough, MP 61052', 'age': 28}",142255
206,20250520_20251024_20-35_EUR,11684,9687,"{'username': 'wwagner', 'name': 'Robert Blake', 'email': 'brian50@example.net', 'address': '4464 Angela Canyon Suite 011\nNicholasmouth, ND 54496', 'age': 35}",1997
207,20260823_20280201_20-35_USD,933329,652989,"{'username': 'wwagner', 'name': 'Robert Blake', 'email': 'brian50@example.net', 'address': '4464 Angela Canyon Suite 011\nNicholasmouth, ND 54496', 'age': 35}",280340
208,20260817_20280713_35-50_USD,40259,21452,"{'username': 'wwagner', 'name': 'Robert Blake', 'email': 'brian50@example.net', 'address': '4464 Angela Canyon Suite 011\nNicholasmouth, ND 54496', 'age': 35}",18807
209,20250319_20250820_35-50_EUR,793453,241385,"{'username': 'wwagner', 'name': 'Robert Blake', 'email': 'brian50@example.net', 'address': '4464 Angela Canyon Suite 011\nNicholasmouth, ND 54496', 'age': 35}",552068
210,20250620_20270417_45-65_EUR,278679,256972,"{'username': 'morgangarcia', 'name': 'Amanda Mason', 'email': 'randall33@example.com', 'address': '480 Richard Run\nWest Jesusside, IL 84103', 'age': 57}",21707
211,20251225_20260306_35-55_GBP,248819,204643,"{'username': 'avilaronald', 'name': 'Stephanie Ray', 'email': 'hgood@example.net', 'address': '5020 Jesse Street\nEricaside, MP 99708', 'age': 45}",44176
212,20260418_20271004_45-65_EUR,239551,33238,"{'username': 'avilaronald', 'name': 'Stephanie Ray', 'email': 'hgood@example.net', 'address': '5020 Jesse Street\nEricaside, MP 99708', 'age': 45}",206313
213,20250701_20250813_35-55_USD,713133,484917,"{'username': 'heatherchapman', 'name': 'Karen Vasquez', 'email': 'nkirby@example.com', 'address': '991 Amanda Drive Suite 348\nMoralesland, IA 05889', 'age': 43}",228216
214,20250408_20260508_35-55_GBP,307915,201663,"{'username': 'heatherchapman', 'name': 'Karen Vasquez', 'email': 'nkirby@example.com', 'address': '991 Amanda Drive Suite 348\nMoralesland, IA 05889', 'age': 43}",106252
